Source,Target,Weight
10112,8073,61
10112,7973,39
10112,7924,65
10112,8091,69
10112,8033,79
10112,7918,45
10112,7988,84
10112,7940,40
10112,8028,83
10112,8219,30
10112,8243,98
10112,8140,61
10112,8124,83
10112,9647,80
10112,7931,49
10112,7929,75
10112,8186,69
10112,7978,64
10112,7955,64
10112,7946,49
10112,8109,5
10112,7964,79
10112,7922,57
10112,8174,56
10112,7936,53
10112,8149,43
10112,7998,58
10112,7980,53
10112,7985,40
10112,8300,40
10112,8245,27
10112,8000,41
10112,8093,74
10112,8018,78
10112,8020,41
10112,8413,47
10112,8031,65
10112,8121,31
10112,7949,86
10112,7967,63
10112,8272,77
10112,7914,32
10112,7942,40
10112,7906,28
10112,7959,39
10112,8011,46
10112,8474,29
10167,10937,2
10167,8020,43
10167,8474,42
10167,8111,19
10167,7980,23
10167,7908,31
10167,8280,22
10167,8188,28
10167,7944,20
10167,8011,59
10167,7953,28
10167,7946,42
10167,7938,43
10167,8904,26
10167,8149,47
10167,8219,29
10167,7906,33
10167,8245,36
10167,8647,31
10167,7959,35
10167,8018,32
10167,8413,20
10167,7942,36
10167,7975,43
10167,8084,36
10167,8045,17
10167,7929,31
10167,8086,32
10167,7988,23
10167,8184,44
10167,8119,35
10167,8008,29
10167,8121,33
10167,8186,35
10167,8287,49
10167,7964,31
10167,7924,20
10167,8056,28
10167,7926,36
10167,7951,31
10167,8460,39
10167,10112,32
10167,8305,41
10167,8124,27
10167,8114,31
10167,8780,26
10167,7931,30
10167,7949,32
10167,7922,22
10167,8005,28
10167,8272,31
10167,8140,30
10167,7970,24
10167,7962,24
10167,8002,25
10167,9066,40
10167,8093,29
10167,8174,21
10167,7985,44
10167,7916,40
10167,8167,23
10167,8163,18
10167,8198,48
10167,7955,24
10167,7934,36
10167,7920,22
10167,8300,52
10167,7957,38
10167,8023,36
10167,7983,29
10167,7992,49
10167,7994,30
10167,8000,36
10167,8109,17
10167,8091,33
10167,8033,32
10167,7914,40
10167,8321,18
10167,7998,23
10167,7990,28
10167,7978,26
10167,8495,22
10167,8047,29
10167,8028,27
10167,8131,31
10167,8428,22
10167,8211,40
10167,8136,33
10167,7910,26
10167,7940,40
10167,8031,22
10167,7967,36
10167,7936,20
10167,9647,26
10167,8243,34
10167,7918,41
10167,8738,19
10167,8848,22
10167,7973,43
10167,8703,20
10167,8016,27
10167,7912,7
10167,8073,20
10937,8904,4
10937,8020,3
10937,7970,2
10937,7924,5
10937,8149,6
10937,7931,3
10937,8131,5
10937,8321,1
10937,8188,4
10937,7926,4
10937,7934,2
10937,8219,6
10937,9647,3
10937,8028,4
10937,8428,5
10937,8184,5
10937,8086,3
10937,7906,3
10937,7938,4
10937,8018,2
10937,8460,5
10937,10167,2
10937,8002,4
10937,7962,5
10937,7980,5
10937,7914,3
10937,8033,5
10937,7929,5
10937,8047,4
10937,8045,4
10937,8111,2
10937,9066,3
10937,7910,5
10937,7916,4
10937,8167,4
10937,7944,3
10937,7951,3
10937,8091,5
10937,7994,5
10937,8780,2
10937,7908,4
10937,8305,3
10937,7990,4
10937,7957,4
10937,8093,2
10937,7988,4
10937,8245,3
10937,8084,6
10937,8647,3
10937,7959,6
10937,8119,4
10937,7967,5
10937,8243,5
10937,7918,3
10937,7949,4
10937,7953,5
10937,8121,2
10937,7940,2
10937,8198,5
10937,8114,5
10937,8287,4
10937,8474,4
10937,8300,6
10937,7920,5
10937,7955,4
10937,8008,4
10937,8016,3
10937,8703,5
10937,7978,5
10937,7975,3
10937,8163,3
10937,8124,5
10937,10112,3
10937,8005,3
10937,7985,5
10937,7922,5
10937,7983,4
10937,8023,2
10937,8073,3
10937,7973,5
10937,8186,3
10937,7936,3
10937,8000,5
10937,8174,3
10937,8211,7
10937,7992,5
10937,7946,5
10937,8738,2
10937,7942,4
10937,8056,4
10937,8031,2
10937,7964,5
10937,8495,4
10937,8413,3
10937,8272,3
10937,8848,2
10937,8011,4
10937,8136,4
10937,8140,4
10937,7998,2
16996,8114,1
16996,7975,1
16996,8121,1
16996,7942,1
16996,8119,1
16996,7970,1
16996,8023,1
16996,7973,1
16996,7938,1
16996,8460,1
16996,7940,1
16996,7992,1
16996,8198,1
16996,8287,1
16996,7914,1
16996,7962,1
16996,8245,1
16996,8000,1
16996,8474,1
16996,8011,1
16996,8321,1
16996,7990,1
16996,7918,1
16996,8149,1
16996,8280,1
16996,7931,1
16996,8848,1
